shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
letters_upper/S_dejavuserif-bold,letters_upper,targets/letters_upper/S_dejavuserif-bold.png,0.5174,0.4943,0.023,0.4487,10,0,3,0.2,122.5,letters_upper/S_dejavuserif-bold/S_dejavuserif-bold_best.png,"[0.733487, -1.542861, -0.608892, 1.648691, -1.159603, -0.128889, 1.079495, 0.356848, -1.466017, -1.079228, -0.850857, -0.133171, -1.900965, -1.054871, -0.584496, -1.086476, 1.506023, 1.490835]",42.03,-88.4,-34.89,94.46,-66.44,-7.38,61.85,20.45,-84.0,-61.84,-48.75,-7.63,-108.92,-60.44,-33.49,-62.25,86.29,85.42
abstract/stef_mpeg7-05,abstract,targets/abstract/stef_mpeg7-05.png,0.5165,0.4719,0.0215,0.4424,10,0,3,0.2,122.9,abstract/stef_mpeg7-05/stef_mpeg7-05_best.png,"[-0.804727, -0.747965, -0.989774, 1.475821, 2.073383, 1.529777, -1.076159, -0.395105, -0.956143, 0.890548, -0.992868, 1.740495, -0.613677, -0.973115, -1.69, -0.468301, -1.546414, 0.54916]",-46.11,-42.86,-56.71,84.56,118.8,87.65,-61.66,-22.64,-54.78,51.02,-56.89,99.72,-35.16,-55.76,-96.83,-26.83,-88.6,31.46
animals/bat_mpeg7-05,animals,targets/animals/bat_mpeg7-05.png,0.5157,0.4807,0.0195,0.4503,10,5,3,0.2,124.1,animals/bat_mpeg7-05/bat_mpeg7-05_best.png,"[-0.89531, -0.823015, -1.431927, -0.965784, -0.385773, 0.96161, 0.627562, -0.8459, -0.447907, 1.055679, -1.600287, 0.631074, -1.321035, -1.74533, 0.225881, 0.374993, -1.730039, 1.666675]",-51.3,-47.16,-82.04,-55.34,-22.1,55.1,35.96,-48.47,-25.66,60.49,-91.69,36.16,-75.69,-100.0,12.94,21.49,-99.12,95.49
animals/fish_mpeg7-04,animals,targets/animals/fish_mpeg7-04.png,0.5148,0.4727,0.0291,0.4115,10,8,3,0.2,121.9,animals/fish_mpeg7-04/fish_mpeg7-04_best.png,"[1.097647, -0.585793, -1.67894, -1.16939, -1.90015, -0.023034, -1.177737, -0.793405, 0.102768, 0.801323, -1.614585, 0.726579, 0.346487, -0.860008, -1.216105, -1.275244, 1.77274, 1.408986]",62.89,-33.56,-96.2,-67.0,-108.87,-1.32,-67.48,-45.46,5.89,45.91,-92.51,41.63,19.85,-49.27,-69.68,-73.07,101.57,80.73
animals/deer_mpeg7-02,animals,targets/animals/deer_mpeg7-02.png,0.5137,0.4853,0.0173,0.4589,10,1,3,0.2,123.0,animals/deer_mpeg7-02/deer_mpeg7-02_best.png,"[1.202947, -1.396756, -0.895368, -0.12375, -2.034447, 0.487078, -0.893182, -1.0766, -0.062641, 1.420532, 2.824866, 0.786317, 0.444245, -0.833357, 0.330396, 1.65806, -1.997548, 0.36129]",68.92,-80.03,-51.3,-7.09,-116.57,27.91,-51.18,-61.68,-3.59,81.39,161.85,45.05,25.45,-47.75,18.93,95.0,-114.45,20.7
abstract/bone_mpeg7-02,abstract,targets/abstract/bone_mpeg7-02.png,0.5133,0.4764,0.0216,0.4453,10,1,3,0.2,122.5,abstract/bone_mpeg7-02/bone_mpeg7-02_best.png,"[1.267219, 0.209956, -0.139841, 0.07363, -1.492503, 0.258042, 0.197572, -0.434449, -1.69, -0.128651, -2.347104, 1.239481, 1.0419, -0.344996, 0.641548, 0.328853, -2.602788, 1.736261]",72.61,12.03,-8.01,4.22,-85.51,14.78,11.32,-24.89,-96.83,-7.37,-134.48,71.02,59.7,-19.77,36.76,18.84,-149.13,99.48
digits/7_dejavuserif-bold,digits,targets/digits/7_dejavuserif-bold.png,0.5122,0.4801,0.024,0.4342,10,2,3,0.2,123.3,digits/7_dejavuserif-bold/7_dejavuserif-bold_best.png,"[-0.047069, -0.578202, -1.653138, 0.993102, -2.74385, 1.520298, 0.170007, -0.784348, -1.366065, 0.488383, -2.665303, 1.431475, -0.093428, -0.915315, -1.166007, 0.458306, -2.729558, 0.872151]",-2.7,-33.13,-94.72,56.9,-157.21,87.11,9.74,-44.94,-78.27,27.98,-152.71,82.02,-5.35,-52.44,-66.81,26.26,-156.39,49.97
objects/horseshoe_mpeg7-03,objects,targets/objects/horseshoe_mpeg7-03.png,0.5118,0.4688,0.037,0.4013,10,1,3,0.2,85.8,objects/horseshoe_mpeg7-03/horseshoe_mpeg7-03_best.png,"[-0.003509, 0.05836, -1.67585, -1.137502, -0.564113, -0.054423, 0.4724, -1.74533, -0.564234, 0.860787, -1.643725, 0.734893, 0.012471, 0.363775, -1.673784, -0.973986, -2.099432, 1.06259]",-0.2,3.34,-96.02,-65.17,-32.32,-3.12,27.07,-100.0,-32.33,49.32,-94.18,42.11,0.71,20.84,-95.9,-55.81,-120.29,60.88
letters_upper/A_dejavuserif-bold,letters_upper,targets/letters_upper/A_dejavuserif-bold.png,0.5104,0.4882,0.0181,0.462,10,7,3,0.2,123.7,letters_upper/A_dejavuserif-bold/A_dejavuserif-bold_best.png,"[0.757304, -1.628071, -0.081738, 0.460765, 2.672617, 0.268144, -0.0509, -0.128125, -1.603457, -0.816262, -0.561757, 1.600297, 0.779841, -1.74533, -1.031342, 1.65806, 1.620355, 1.13128]",43.39,-93.28,-4.68,26.4,153.13,15.36,-2.92,-7.34,-91.87,-46.77,-32.19,91.69,44.68,-100.0,-59.09,95.0,92.84,64.82
animals/deer_mpeg7-05,animals,targets/animals/deer_mpeg7-05.png,0.5088,0.463,0.021,0.4378,10,5,3,0.2,125.6,animals/deer_mpeg7-05/deer_mpeg7-05_best.png,"[-0.780318, -1.063861, -1.038445, -0.436786, -0.821718, 0.068605, -0.665875, -1.153021, -0.242177, 1.603474, -1.436556, 0.824643, -0.58428, -1.163653, 0.215917, 1.644498, -1.110174, 0.028164]",-44.71,-60.95,-59.5,-25.03,-47.08,3.93,-38.15,-66.06,-13.88,91.87,-82.31,47.25,-33.48,-66.67,12.37,94.22,-63.61,1.61
abstract/device1_mpeg7-01,abstract,targets/abstract/device1_mpeg7-01.png,0.5084,0.4896,0.0168,0.4621,10,6,3,0.2,123.5,abstract/device1_mpeg7-01/device1_mpeg7-01_best.png,"[1.180826, -0.738482, -1.617969, -1.093712, 0.905366, 0.405491, -1.870529, -1.022472, -0.107688, -1.188215, 0.707939, 1.065305, -0.623052, -0.491536, -1.630425, -0.004263, 2.163948, 0.790378]",67.66,-42.31,-92.7,-62.67,51.87,23.23,-107.17,-58.58,-6.17,-68.08,40.56,61.04,-35.7,-28.16,-93.42,-0.24,123.99,45.29
abstract/device2_mpeg7-04,abstract,targets/abstract/device2_mpeg7-04.png,0.5084,0.4718,0.0225,0.4176,10,7,3,0.2,124.7,abstract/device2_mpeg7-04/device2_mpeg7-04_best.png,"[0.992432, -0.543038, -1.69, -1.65806, 2.564342, 0.114926, 0.937529, -0.677408, -0.442072, 0.393346, 1.220894, 0.460442, 0.812275, -0.659746, 0.929875, 0.314185, -0.727353, 1.202409]",56.86,-31.11,-96.83,-95.0,146.93,6.58,53.72,-38.81,-25.33,22.54,69.95,26.38,46.54,-37.8,53.28,18.0,-41.67,68.89
animals/fish_mpeg7-02,animals,targets/animals/fish_mpeg7-02.png,0.5072,0.4645,0.0199,0.4416,10,8,3,0.2,122.7,animals/fish_mpeg7-02/fish_mpeg7-02_best.png,"[1.132191, -0.74037, -1.538432, -1.052329, -1.667486, 0.171973, -1.088687, -0.922702, 0.209621, 0.776948, -1.299655, 1.024461, -1.778249, -1.059519, -0.678392, -1.613131, 0.250302, 0.984383]",64.87,-42.42,-88.15,-60.29,-95.54,9.85,-62.38,-52.87,12.01,44.52,-74.46,58.7,-101.89,-60.71,-38.87,-92.43,14.34,56.4
objects/hammer_mpeg7-04,objects,targets/objects/hammer_mpeg7-04.png,0.507,0.4819,0.0158,0.4458,10,7,3,0.2,85.1,objects/hammer_mpeg7-04/hammer_mpeg7-04_best.png,"[1.757527, 0.356155, -1.69, -1.198611, 2.043166, 0.061114, -1.389526, -1.113932, -0.675317, 0.729509, 2.014876, 0.526934, 1.91986, -0.165702, -1.247118, 0.414397, -1.610607, 1.636239]",100.7,20.41,-96.83,-68.68,117.06,3.5,-79.61,-63.82,-38.69,41.8,115.44,30.19,110.0,-9.49,-71.45,23.74,-92.28,93.75
animals/horse_mpeg7-05,animals,targets/animals/horse_mpeg7-05.png,0.5055,0.4866,0.0117,0.4628,10,5,3,0.2,123.3,animals/horse_mpeg7-05/horse_mpeg7-05_best.png,"[1.733879, -1.043029, -0.983795, 1.36231, 1.371061, 1.423146, 0.9461, -0.53438, -1.518669, -1.488812, 2.733691, 0.428272, 0.916822, -1.200212, -1.684103, 0.673422, -1.424052, -0.157537]",99.34,-59.76,-56.37,78.05,78.56,81.54,54.21,-30.62,-87.01,-85.3,156.63,24.54,52.53,-68.77,-96.49,38.58,-81.59,-9.03
letters_lower/m_dejavuserif-bold,letters_lower,targets/letters_lower/m_dejavuserif-bold.png,0.5054,0.461,0.0285,0.4249,10,7,3,0.2,85.3,letters_lower/m_dejavuserif-bold/m_dejavuserif-bold_best.png,"[0.808312, -0.571234, -1.660214, -1.487671, 2.755232, 0.851877, 0.754344, 0.222247, -1.659408, -1.642218, -1.44565, 0.676348, 0.227632, -0.690882, -1.010511, -1.391667, -0.875125, 0.327438]",46.31,-32.73,-95.12,-85.24,157.86,48.81,43.22,12.73,-95.08,-94.09,-82.83,38.75,13.04,-39.58,-57.9,-79.74,-50.14,18.76
animals/sea-snake_mpeg7-05,animals,targets/animals/sea-snake_mpeg7-05.png,0.5033,0.4281,0.0531,0.3565,10,7,3,0.2,122.4,animals/sea-snake_mpeg7-05/sea-snake_mpeg7-05_best.png,"[-0.055203, -0.081783, -1.614287, -1.021545, 2.40535, -0.174533, -0.892276, -1.55127, -1.001261, 0.865642, -2.578452, 0.853335, 1.288514, 1.359636, -1.677099, 0.130583, 0.036801, 1.322934]",-3.16,-4.69,-92.49,-58.53,137.82,-10.0,-51.12,-88.88,-57.37,49.6,-147.73,48.89,73.83,77.9,-96.09,7.48,2.11,75.8
animals/sea-snake_mpeg7-04,animals,targets/animals/sea-snake_mpeg7-04.png,0.5023,0.4482,0.0279,0.3945,10,1,3,0.2,121.8,animals/sea-snake_mpeg7-04/sea-snake_mpeg7-04_best.png,"[-0.087535, -0.194126, -1.69, -1.261405, 0.630534, -0.174533, -0.25161, 0.022716, -1.674378, -1.569947, -2.522515, 0.677257, 0.29281, -0.475877, 0.458986, -1.65806, 2.279188, 1.387005]",-5.02,-11.12,-96.83,-72.27,36.13,-10.0,-14.42,1.3,-95.93,-89.95,-144.53,38.8,16.78,-27.27,26.3,-95.0,130.59,79.47
objects/cellular-phone_mpeg7-03,objects,targets/objects/cellular-phone_mpeg7-03.png,0.502,0.461,0.0349,0.3987,10,7,3,0.2,85.6,objects/cellular-phone_mpeg7-03/cellular-phone_mpeg7-03_best.png,"[-0.488356, -0.582654, -1.508487, -1.641796, -1.398799, 1.1929, 0.992106, -0.845402, -0.435029, 1.627696, 0.353216, 0.502242, 0.582524, -0.621769, -0.522047, 1.468793, 0.144112, 0.894037]",-27.98,-33.38,-86.43,-94.07,-80.15,68.35,56.84,-48.44,-24.93,93.26,20.24,28.78,33.38,-35.62,-29.91,84.16,8.26,51.22
vehicles/carriage_mpeg7-03,vehicles,targets/vehicles/carriage_mpeg7-03.png,0.5001,0.4583,0.0331,0.3911,10,0,3,0.2,87.5,vehicles/carriage_mpeg7-03/carriage_mpeg7-03_best.png,"[0.281945, -0.653624, -1.626973, -1.198145, 1.665316, 1.415302, 0.740755, -0.775576, -1.253516, -1.65806, -0.40583, -0.094198, -1.187868, -0.748519, 0.020592, 0.669738, -1.196579, 0.662812]",16.15,-37.45,-93.22,-68.65,95.42,81.09,42.44,-44.44,-71.82,-95.0,-23.25,-5.4,-68.06,-42.89,1.18,38.37,-68.56,37.98
letters_upper/X_dejavuserif-bold,letters_upper,targets/letters_upper/X_dejavuserif-bold.png,0.499,0.4823,0.0097,0.4706,10,5,3,0.2,123.1,letters_upper/X_dejavuserif-bold/X_dejavuserif-bold_best.png,"[0.759326, -1.74533, 0.055983, 0.857098, 1.734518, 0.541572, 1.809727, -0.862894, -0.973897, 0.491466, 1.059151, 1.692271, 1.111262, 0.038061, 0.798318, -0.740778, 1.558039, 0.870884]",43.51,-100.0,3.21,49.11,99.38,31.03,103.69,-49.44,-55.8,28.16,60.68,96.96,63.67,2.18,45.74,-42.44,89.27,49.9
animals/lizzard_mpeg7-05,animals,targets/animals/lizzard_mpeg7-05.png,0.4972,0.4595,0.016,0.4434,10,8,3,0.2,123.8,animals/lizzard_mpeg7-05/lizzard_mpeg7-05_best.png,"[0.892889, -0.653585, -1.349376, -1.65806, -2.117769, 0.697232, 1.660922, -0.014011, -1.599905, -0.947547, -0.953161, 1.669581, -0.251123, -0.001277, -0.918788, -1.216435, -0.538368, -0.014626]",51.16,-37.45,-77.31,-95.0,-121.34,39.95,95.16,-0.8,-91.67,-54.29,-54.61,95.66,-14.39,-0.07,-52.64,-69.7,-30.85,-0.84
vehicles/carriage_mpeg7-02,vehicles,targets/vehicles/carriage_mpeg7-02.png,0.4962,0.4348,0.0296,0.3965,10,7,3,0.2,87.7,vehicles/carriage_mpeg7-02/carriage_mpeg7-02_best.png,"[0.700278, -0.447356, -1.69, -1.548946, 2.614078, 0.536734, -0.522023, -0.613838, -1.69, -1.271075, -1.213916, 0.012926, -0.932004, -0.704025, -0.25219, 1.103705, -0.66582, 0.061068]",40.12,-25.63,-96.83,-88.75,149.78,30.75,-29.91,-35.17,-96.83,-72.83,-69.55,0.74,-53.4,-40.34,-14.45,63.24,-38.15,3.5
animals/lizzard_mpeg7-01,animals,targets/animals/lizzard_mpeg7-01.png,0.4947,0.4694,0.0209,0.4336,10,8,3,0.2,124.0,animals/lizzard_mpeg7-01/lizzard_mpeg7-01_best.png,"[0.805856, -0.291656, -1.491788, -1.335423, -1.034825, 0.760132, 0.738865, -0.603182, 0.732415, -1.65806, -1.11265, 0.204538, 0.505314, 0.466522, -1.69, -1.613488, 2.041795, 0.695951]",46.17,-16.71,-85.47,-76.51,-59.29,43.55,42.33,-34.56,41.96,-95.0,-63.75,11.72,28.95,26.73,-96.83,-92.45,116.99,39.88
abstract/stef_mpeg7-02,abstract,targets/abstract/stef_mpeg7-02.png,0.4933,0.4563,0.0181,0.431,10,2,3,0.2,122.5,abstract/stef_mpeg7-02/stef_mpeg7-02_best.png,"[-1.91986, -0.096415, -1.619807, -1.427211, 0.743013, 1.160063, -1.91986, -0.868355, 0.89813, -0.720785, 2.349443, 1.503065, 0.394771, 0.047874, -1.651264, 0.609489, 2.228304, -0.174533]",-110.0,-5.52,-92.81,-81.77,42.57,66.47,-110.0,-49.75,51.46,-41.3,134.61,86.12,22.62,2.74,-94.61,34.92,127.67,-10.0
vehicles/carriage_mpeg7-05,vehicles,targets/vehicles/carriage_mpeg7-05.png,0.49,0.4214,0.0432,0.3685,10,7,3,0.2,85.9,vehicles/carriage_mpeg7-05/carriage_mpeg7-05_best.png,"[0.99489, -0.658239, -1.69, -1.084109, 2.45732, 0.074783, 1.027043, -0.747403, -0.03547, 1.260492, -0.618889, 0.680246, -0.096079, -0.632589, -1.533931, -1.515369, -0.327637, 0.217567]",57.0,-37.71,-96.83,-62.11,140.79,4.28,58.85,-42.82,-2.03,72.22,-35.46,38.98,-5.5,-36.24,-87.89,-86.82,-18.77,12.47
animals/lizzard_mpeg7-02,animals,targets/animals/lizzard_mpeg7-02.png,0.4878,0.4474,0.0317,0.3938,10,2,3,0.2,123.4,animals/lizzard_mpeg7-02/lizzard_mpeg7-02_best.png,"[-1.91986, 0.478339, -0.597285, -1.215169, 1.261129, -0.174533, -0.008259, -0.9613, -0.94414, 0.833366, 2.383207, 0.66155, -0.199383, -1.451512, -1.206634, 1.183519, 1.82209, 0.486978]",-110.0,27.41,-34.22,-69.62,72.26,-10.0,-0.47,-55.08,-54.1,47.75,136.55,37.9,-11.42,-83.17,-69.14,67.81,104.4,27.9
animals/deer_mpeg7-01,animals,targets/animals/deer_mpeg7-01.png,0.4873,0.4664,0.0123,0.4502,10,9,3,0.2,122.8,animals/deer_mpeg7-01/deer_mpeg7-01_best.png,"[-0.543422, -1.227812, -0.213601, 1.635379, 2.08473, 0.023988, 0.354236, -0.969154, -1.172606, 0.097929, 2.171614, 1.123752, 0.281022, -1.191593, 0.38018, 1.57758, -0.275044, 1.74533]",-31.14,-70.35,-12.24,93.7,119.45,1.37,20.3,-55.53,-67.19,5.61,124.42,64.39,16.1,-68.27,21.78,90.39,-15.76,100.0
animals/sea-snake_mpeg7-02,animals,targets/animals/sea-snake_mpeg7-02.png,0.4862,0.4308,0.0276,0.3909,10,9,3,0.2,122.1,animals/sea-snake_mpeg7-02/sea-snake_mpeg7-02_best.png,"[1.742607, -1.289662, -1.37442, 1.398642, -1.912891, 0.86701, 0.211333, -0.918037, -1.188922, 0.009402, 1.299005, 1.695501, -1.416938, -1.581209, -1.412202, -0.265783, 0.750195, 0.293231]",99.84,-73.89,-78.75,80.14,-109.6,49.68,12.11,-52.6,-68.12,0.54,74.43,97.15,-81.18,-90.6,-80.91,-15.23,42.98,16.8
letters_lower/w_dejavuserif-bold,letters_lower,targets/letters_lower/w_dejavuserif-bold.png,0.486,0.468,0.0132,0.4436,10,5,3,0.2,85.5,letters_lower/w_dejavuserif-bold/w_dejavuserif-bold_best.png,"[0.781528, -0.430099, -0.676055, 0.949704, 1.66277, 1.689195, 1.019112, -0.604566, -1.69, -1.511911, 0.152094, -0.078442, -0.936574, -0.455425, -1.455, -0.96129, -1.965414, 0.830417]",44.78,-24.64,-38.74,54.41,95.27,96.78,58.39,-34.64,-96.83,-86.63,8.71,-4.49,-53.66,-26.09,-83.37,-55.08,-112.61,47.58
animals/deer_mpeg7-03,animals,targets/animals/deer_mpeg7-03.png,0.4854,0.472,0.0099,0.4558,10,6,3,0.2,122.7,animals/deer_mpeg7-03/deer_mpeg7-03_best.png,"[1.268944, -1.72493, -0.111513, 0.55826, 2.745089, -0.13536, -0.817318, -0.937101, -0.590301, 0.543277, 1.33144, 0.949811, -1.039396, -1.721631, -0.874642, -0.787127, 0.898496, 0.50026]",72.71,-98.83,-6.39,31.99,157.28,-7.76,-46.83,-53.69,-33.82,31.13,76.29,54.42,-59.55,-98.64,-50.11,-45.1,51.48,28.66
animals/fish_mpeg7-05,animals,targets/animals/fish_mpeg7-05.png,0.4838,0.4447,0.0295,0.4076,10,7,3,0.2,123.1,animals/fish_mpeg7-05/fish_mpeg7-05_best.png,"[0.973739, -0.548783, -1.69, -1.096558, 2.133168, -0.145127, 0.897557, -0.426078, -1.69, -1.601223, -1.618514, 0.049233, -1.141418, -0.465269, -0.264316, 0.903302, -1.917008, 0.580607]",55.79,-31.44,-96.83,-62.83,122.22,-8.32,51.43,-24.41,-96.83,-91.74,-92.73,2.82,-65.4,-26.66,-15.14,51.76,-109.84,33.27
digits/5_dejavuserif-bold,digits,targets/digits/5_dejavuserif-bold.png,0.4831,0.4488,0.0289,0.3865,10,7,3,0.2,122.6,digits/5_dejavuserif-bold/5_dejavuserif-bold_best.png,"[0.787893, 0.003259, -1.649387, -1.012151, 2.84121, -0.127823, -0.635337, -1.706673, -0.567502, 1.285919, 0.341134, 0.22211, -0.255795, -1.295996, -0.754036, 1.476673, 1.603213, 1.104304]",45.14,0.19,-94.5,-57.99,162.79,-7.32,-36.4,-97.79,-32.52,73.68,19.55,12.73,-14.66,-74.26,-43.2,84.61,91.86,63.27
vehicles/carriage_mpeg7-01,vehicles,targets/vehicles/carriage_mpeg7-01.png,0.4817,0.4463,0.0235,0.3961,10,7,3,0.2,88.3,vehicles/carriage_mpeg7-01/carriage_mpeg7-01_best.png,"[0.789667, -0.575557, -1.654264, -1.40929, 2.773867, -0.174533, -0.806629, 1.74533, -1.681904, 0.373834, -1.282263, 0.597516, -1.062721, -0.883092, 0.099983, 0.549759, -1.823727, -0.052056]",45.24,-32.98,-94.78,-80.75,158.93,-10.0,-46.22,100.0,-96.37,21.42,-73.47,34.24,-60.89,-50.6,5.73,31.5,-104.49,-2.98
animals/lizzard_mpeg7-04,animals,targets/animals/lizzard_mpeg7-04.png,0.4785,0.4511,0.018,0.4094,10,4,3,0.2,124.2,animals/lizzard_mpeg7-04/lizzard_mpeg7-04_best.png,"[0.611561, -0.732624, -0.953545, 1.60993, 2.517122, 1.7018, 0.898818, -0.754863, -1.332435, -0.904857, -0.851251, 1.227816, 0.753965, -1.011177, -0.148153, 0.278267, -1.294051, 0.110732]",35.04,-41.98,-54.63,92.24,144.22,97.51,51.5,-43.25,-76.34,-51.84,-48.77,70.35,43.2,-57.94,-8.49,15.94,-74.14,6.34
abstract/bone_mpeg7-05,abstract,targets/abstract/bone_mpeg7-05.png,0.4782,0.4283,0.0252,0.3972,10,8,3,0.2,122.0,abstract/bone_mpeg7-05/bone_mpeg7-05_best.png,"[0.022285, -0.429579, -1.69, 0.069457, 1.601343, 0.657079, -1.528287, -1.482581, 0.955589, 1.231129, 2.199021, -0.102344, 1.21008, 0.735928, -0.092408, -1.226389, -0.243591, 0.324932]",1.28,-24.61,-96.83,3.98,91.75,37.65,-87.56,-84.95,54.75,70.54,125.99,-5.86,69.33,42.17,-5.29,-70.27,-13.96,18.62
letters_upper/W_dejavuserif-bold,letters_upper,targets/letters_upper/W_dejavuserif-bold.png,0.4774,0.4589,0.0102,0.4415,10,1,3,0.2,123.7,letters_upper/W_dejavuserif-bold/W_dejavuserif-bold_best.png,"[0.355537, -1.604637, -0.057209, 0.700573, -2.39805, 1.668682, 1.802036, -1.31422, 0.105426, 0.884909, -1.395025, 1.38181, 0.936526, 0.095472, -0.948589, -0.99583, 1.387135, 1.549656]",20.37,-91.94,-3.28,40.14,-137.4,95.61,103.25,-75.3,6.04,50.7,-79.93,79.17,53.66,5.47,-54.35,-57.06,79.48,88.79
letters_upper/N_dejavuserif-bold,letters_upper,targets/letters_upper/N_dejavuserif-bold.png,0.4721,0.4352,0.0218,0.3971,10,3,3,0.2,123.4,letters_upper/N_dejavuserif-bold/N_dejavuserif-bold_best.png,"[-0.197276, -1.440889, -0.061392, 0.841212, -2.089647, -0.065578, 0.81055, -1.74533, -0.569308, 0.963705, 2.796268, 1.476261, 0.080615, 0.151157, -1.679994, 0.040628, -0.67641, 0.098972]",-11.3,-82.56,-3.52,48.2,-119.73,-3.76,46.44,-100.0,-32.62,55.22,160.21,84.58,4.62,8.66,-96.26,2.33,-38.76,5.67
animals/fly_mpeg7-01,animals,targets/animals/fly_mpeg7-01.png,0.4716,0.4357,0.0157,0.416,10,7,3,0.2,124.6,animals/fly_mpeg7-01/fly_mpeg7-01_best.png,"[1.049176, -0.758649, -1.388267, -1.571169, 2.60697, -0.174533, -1.336808, -1.097489, -0.066459, -0.969404, 0.005532, 1.618671, -1.894639, -1.675272, -0.071982, 1.467679, -1.277956, 0.537062]",60.11,-43.47,-79.54,-90.02,149.37,-10.0,-76.59,-62.88,-3.81,-55.54,0.32,92.74,-108.55,-95.99,-4.12,84.09,-73.22,30.77
animals/horse_mpeg7-04,animals,targets/animals/horse_mpeg7-04.png,0.4629,0.4435,0.0169,0.3977,10,6,3,0.2,122.7,animals/horse_mpeg7-04/horse_mpeg7-04_best.png,"[-0.886739, -1.124503, -0.662812, 1.605143, -0.502324, 0.436384, -0.403321, -1.018329, -1.000451, -1.521014, -1.932824, 1.495961, 0.826863, -1.530524, 0.212526, 0.72213, 0.447896, -0.05569]",-50.81,-64.43,-37.98,91.97,-28.78,25.0,-23.11,-58.35,-57.32,-87.15,-110.74,85.71,47.38,-87.69,12.18,41.38,25.66,-3.19
abstract/bone_mpeg7-01,abstract,targets/abstract/bone_mpeg7-01.png,0.4621,0.4338,0.0255,0.3947,10,7,3,0.2,122.2,abstract/bone_mpeg7-01/bone_mpeg7-01_best.png,"[-0.427433, -0.440672, -1.658352, -0.276786, -2.239961, 0.728333, 1.179261, -0.440083, 0.564, 1.117138, 0.090087, 1.026875, 1.219961, -0.494647, 1.333991, 0.457512, 0.174026, 1.408233]",-24.49,-25.25,-95.02,-15.86,-128.34,41.73,67.57,-25.21,32.31,64.01,5.16,58.84,69.9,-28.34,76.43,26.21,9.97,80.69
abstract/bone_mpeg7-03,abstract,targets/abstract/bone_mpeg7-03.png,0.4606,0.4285,0.023,0.3978,10,8,3,0.2,122.0,abstract/bone_mpeg7-03/bone_mpeg7-03_best.png,"[0.042574, -0.431821, -1.69, 0.131559, -1.649402, 0.731478, -0.40683, 0.390619, -0.821167, 1.237572, -0.413222, 0.343978, -0.024473, -0.41292, -1.661783, -0.134438, 0.882283, 0.914255]",2.44,-24.74,-96.83,7.54,-94.5,41.91,-23.31,22.38,-47.05,70.91,-23.68,19.71,-1.4,-23.66,-95.21,-7.7,50.55,52.38
objects/pencil_mpeg7-01,objects,targets/objects/pencil_mpeg7-01.png,0.4598,0.38,0.0415,0.3193,10,3,3,0.2,85.8,objects/pencil_mpeg7-01/pencil_mpeg7-01_best.png,"[0.050233, -1.480774, 0.14513, 1.22615, -1.331853, 0.521913, -0.206685, -1.295192, -0.256345, 1.506011, 1.893808, 1.224355, -0.012449, -1.658624, 0.258593, -1.412666, 2.190715, 0.168533]",2.88,-84.84,8.32,70.25,-76.31,29.9,-11.84,-74.21,-14.69,86.29,108.51,70.15,-0.71,-95.03,14.82,-80.94,125.52,9.66
vehicles/carriage_mpeg7-04,vehicles,targets/vehicles/carriage_mpeg7-04.png,0.4598,0.404,0.0313,0.346,10,7,3,0.2,87.5,vehicles/carriage_mpeg7-04/carriage_mpeg7-04_best.png,"[0.914337, -0.595684, -1.5806, -1.373242, 2.71079, 0.080919, -0.498685, -0.681767, -1.539203, -1.497075, -1.347602, 0.380022, -1.23211, -0.751375, 0.080791, 0.476505, -1.514459, 0.708002]",52.39,-34.13,-90.56,-78.68,155.32,4.64,-28.57,-39.06,-88.19,-85.78,-77.21,21.77,-70.59,-43.05,4.63,27.3,-86.77,40.57
objects/watch_mpeg7-03,objects,targets/objects/watch_mpeg7-03.png,0.4593,0.4191,0.0259,0.3728,10,2,3,0.2,86.1,objects/watch_mpeg7-03/watch_mpeg7-03_best.png,"[-1.342044, -0.88507, -1.204275, -1.300675, 1.423659, 0.221672, 0.82106, -0.907411, 0.055969, 0.982973, -1.321014, 0.331844, 0.695719, -1.128887, -0.629572, -1.600774, -1.937886, 0.557763]",-76.89,-50.71,-69.0,-74.52,81.57,12.7,47.04,-51.99,3.21,56.32,-75.69,19.01,39.86,-64.68,-36.07,-91.72,-111.03,31.96
animals/beetle_mpeg7-01,animals,targets/animals/beetle_mpeg7-01.png,0.4577,0.4391,0.0098,0.428,10,4,3,0.2,121.9,animals/beetle_mpeg7-01/beetle_mpeg7-01_best.png,"[1.91986, -0.250577, -0.534939, 1.050345, 1.991894, 0.241147, 1.481222, 0.63984, -1.582375, 1.080305, 1.505434, 0.170238, -1.895691, -1.319189, -1.69, 0.315544, -0.908418, 1.739636]",110.0,-14.36,-30.65,60.18,114.13,13.82,84.87,36.66,-90.66,61.9,86.26,9.75,-108.62,-75.58,-96.83,18.08,-52.05,99.67
