sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,assignment_stability,n_arm_swaps,total_path_length_deg,loop_closure_dq_max_deg,loop_closure_shadow_step_iou,loop_closure_target_step_iou,dq_max_deg_by_transition
star_spin,optimizer_static,original,5,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/star_spin/f03/f03_best.png,0.658,0.658,0.7937,0.1754,0.3183,0.02308,0.0805,0.7818,7.5719,22.9331,0,0,0,0.05079,0.10233,5,7,0.0622,2,0.5244,1.0,0.8476,0.1524,3->4,299.84,425.9,1,0.7148,0.5582,-0.1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_spin,optimizer_static,original,5,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/star_spin/f04/f04_best.png,0.6544,0.6544,0.7911,0.2079,0.3677,0.02479,0.09203,0.7749,8.7105,22.1536,0,0,0,0.04597,0.11328,5,5,0.0908,0,0.5672,0.9709,0.8857,0.0877,wrap,188.45,319.92,1,0.662,0.5648,-0.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_spin,optimizer_static,original,5,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.6337,0.6039,0.658,0.0202,0.6337,0.6039,0.658,0.0202,0.7756,0.753,0.7937,0.0151,0.2108,0.1754,0.2334,0.0212,0.3671,0.3183,0.3971,0.0268,0.0242,0.0229,0.0271,0.0016,0.0945,0.0784,0.111,0.0141,0.77,0.7428,0.7973,0.0196,8.0828,5.6216,9.8334,1.4234,39.2286,21.952,106.9039,33.8393,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4899,0.4,0.0,1.0,0.4899,0.0535,0.046,0.0609,0.0057,0.1306,0.1023,0.1687,0.0252,5.0,5.0,5.0,0.0,5.4,4.0,7.0,1.0198,0.0989,0.0622,0.1144,0.0204,0.8,0.0,2.0,0.7483,0.515,0.4349,0.5672,0.0434,1.0006,0.9709,1.0612,0.033,0.7866,0.6557,0.8857,0.1055,0.2104,0.0877,0.3769,0.1252,265.258,188.45,307.64,47.6064,422.844,319.92,485.56,57.0078,0.6894,0.6544,0.719,0.0267,0.5638,0.5582,0.5728,0.0054,-0.1256,-0.1608,-0.0816,0.0316,1.0,68.75,0.0,5,2114.22,188.45,0.662,0.5648,"[230.25, 307.64, 300.11, 299.84]"
stick_wave,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f00/f00_best.png,0.7657,0.7657,0.8673,0.2978,0.5072,0.01503,0.06077,0.9602,0.447,1.1366,0,0,0,0.06084,0.01601,4,6,0.0443,2,0.7033,0.8596,0.8448,0.0172,0->1,151.25,236.19,1,0.6616,0.8531,0.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f01/f01_best.png,0.7199,0.7199,0.8371,0.2887,0.461,0.02132,0.1164,0.8182,1.7324,0.8856,0,0,0,0.07672,0.03309,4,3,0.0867,1,0.5541,0.8684,0.6406,0.2623,1->2,214.12,399.09,1,0.6358,0.8486,0.2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f02/f02_best.png,0.7303,0.7303,0.8441,0.2747,0.4365,0.01706,0.06077,0.8579,0.8235,0.3997,0,0,0,0.0708,0.03212,4,7,0.0536,3,0.6216,0.807,0.68,0.1574,2->3,107.05,209.14,1,0.7261,0.8578,0.1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f03/f03_best.png,0.7607,0.7607,0.8641,0.3097,0.5264,0.01702,0.07739,0.8626,2.0745,0.6571,0,0,0,0.06758,0.06875,4,6,0.0754,2,0.5759,0.687,0.4688,0.3176,3->4,109.93,245.9,1,0.7625,0.8559,0.0934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f04/f04_best.png,0.7756,0.7756,0.8736,0.3143,0.5274,0.01946,0.12153,0.8248,4.0562,0.4814,0,0,0,0.06675,0.09403,4,5,0.0827,1,0.5891,0.5667,0.425,0.25,4->5,109.93,245.9,1,0.7625,0.8559,0.0934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f05/f05_best.png,0.7607,0.7607,0.8641,0.3097,0.5264,0.01702,0.07739,0.8626,2.0745,0.6571,0,0,0,0.06758,0.06875,4,6,0.0754,2,0.5759,0.687,0.4688,0.3176,5->6,107.05,209.14,1,0.7261,0.8578,0.1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f06/f06_best.png,0.7303,0.7303,0.8441,0.2747,0.4365,0.01706,0.06077,0.8579,0.8235,0.3997,0,0,0,0.0708,0.03212,4,7,0.0536,3,0.6216,0.807,0.68,0.1574,6->7,214.12,399.09,1,0.6358,0.8486,0.2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/stick_wave/f07/f07_best.png,0.7199,0.7199,0.8371,0.2887,0.461,0.02132,0.1164,0.8182,1.7324,0.8856,0,0,0,0.07672,0.03309,4,3,0.0867,1,0.5541,0.8684,0.6406,0.2623,wrap,151.25,236.19,1,0.6616,0.8531,0.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stick_wave,optimizer_static,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.7454,0.7199,0.7756,0.0211,0.7454,0.7199,0.7756,0.0211,0.8539,0.8371,0.8736,0.0138,0.2948,0.2747,0.3143,0.0146,0.4853,0.4365,0.5274,0.038,0.0182,0.015,0.0213,0.0021,0.0864,0.0608,0.1215,0.0254,0.8578,0.8182,0.9602,0.0429,1.7205,0.447,4.0562,1.057,0.6879,0.3997,1.1366,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697,0.0608,0.0767,0.005,0.0472,0.016,0.094,0.0249,4.0,4.0,4.0,0.0,5.375,3.0,7.0,1.4948,0.0698,0.0443,0.0867,0.0157,1.875,1.0,3.0,0.7806,0.5995,0.5541,0.7033,0.0462,0.7689,0.5667,0.8684,0.1032,0.6061,0.425,0.8448,0.1327,0.2177,0.0172,0.3176,0.0952,145.5875,107.05,214.12,43.259,272.58,209.14,399.09,74.2722,0.6965,0.6358,0.7625,0.0503,0.8538,0.8486,0.8578,0.0035,0.1573,0.0934,0.2128,0.0474,1.0,68.75,0.5,4,2180.64,151.25,0.6616,0.8531,"[151.25, 214.12, 107.05, 109.93, 109.93, 107.05, 214.12]"
triangle,optimizer_static,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f00/f00_best.png,0.4758,0.4758,0.6448,0.2253,0.3727,0.03484,0.24859,0.6891,7.2784,30.6643,0,0,0,0.02339,0.05154,3,4,0.0892,1,0.4196,1.1373,0.6238,0.4515,0->1,190.42,338.05,1,0.6822,0.5773,-0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f01/f01_best.png,0.5408,0.5408,0.702,0.2789,0.4941,0.02775,0.20441,0.7518,9.2011,13.477,0,1,1,0.04847,0.08123,3,2,0.1364,1,0.3044,0.9483,0.7045,0.257,1->2,227.84,421.89,1,0.736,0.5898,-0.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f02/f02_best.png,0.5333,0.5333,0.6956,0.2635,0.426,0.02883,0.18001,0.6049,8.692,17.2553,0,0,0,0.01169,0.01562,3,3,0.0885,0,0.4225,0.9483,0.6,0.3673,2->3,251.56,468.83,1,0.6633,0.5863,-0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f03/f03_best.png,0.5563,0.5563,0.7149,0.3011,0.5009,0.02492,0.16158,0.75,11.832,20.5795,0,0,0,0.01089,0.00781,3,4,0.0544,1,0.4836,1.1569,0.6705,0.4205,3->4,209.51,442.25,1,0.6892,0.5863,-0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f04/f04_best.png,0.5324,0.5324,0.6949,0.2738,0.4542,0.02594,0.16651,0.715,8.7395,17.2387,0,0,0,0.01564,0.00778,3,5,0.0319,2,0.4759,0.9483,0.5914,0.3763,4->5,184.64,375.09,1,0.6689,0.5898,-0.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f05/f05_best.png,0.5324,0.5324,0.6948,0.3421,0.5539,0.02929,0.20845,0.6654,8.796,13.6321,0,0,0,0.02113,0.00312,3,5,0.0453,2,0.3557,0.9483,0.6701,0.2933,5->6,123.45,233.43,1,0.655,0.5747,-0.0803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f06/f06_best.png,0.4821,0.4821,0.6505,0.2816,0.4874,0.03204,0.23626,0.6798,11.6452,14.7901,0,0,0,0.02192,0.02422,3,4,0.1005,1,0.446,1.1569,0.68,0.4122,6->7,198.92,352.17,1,0.5709,0.5805,0.0096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f07/f07_best.png,0.4059,0.4059,0.5774,0.1683,0.2679,0.04486,0.25543,0.6973,7.7201,13.893,0,0,0,0.02968,0.07107,3,5,0.0392,2,0.4297,0.9655,0.7423,0.2312,7->8,179.23,301.42,1,0.5798,0.5864,0.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f08/f08_best.png,0.4134,0.4134,0.5849,0.1958,0.347,0.04566,0.26565,0.5247,8.8789,17.1856,0,2,2,0.04531,0.08129,3,4,0.0547,1,0.441,0.9483,0.9022,0.0486,8->9,184.2,271.95,1,0.544,0.5932,0.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/triangle/f09/f09_best.png,0.4598,0.4598,0.63,0.2677,0.4522,0.03813,0.29516,0.648,7.7242,76.041,0,0,0,0.05156,0.04061,3,4,0.0752,1,0.3826,1.1373,0.9043,0.2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,optimizer_static,original,10,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4932,0.4059,0.5563,0.0514,0.4932,0.4059,0.5563,0.0514,0.659,0.5774,0.7149,0.0471,0.2598,0.1683,0.3421,0.0482,0.4356,0.2679,0.5539,0.0806,0.0332,0.0249,0.0457,0.0071,0.2222,0.1616,0.2952,0.0427,0.6726,0.5247,0.7518,0.0649,9.0507,7.2784,11.832,1.4656,23.4757,13.477,76.041,18.1782,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.6403,0.3,0.0,2.0,0.6403,0.028,0.0109,0.0516,0.0145,0.0384,0.0031,0.0813,0.0296,3.0,3.0,3.0,0.0,4.0,2.0,5.0,0.8944,0.0715,0.0319,0.1364,0.0309,1.2,0.0,2.0,0.6,0.4161,0.3044,0.4836,0.0521,1.0295,0.9483,1.1569,0.0963,0.7089,0.5914,0.9043,0.1065,0.3063,0.0486,0.4515,0.1179,194.4189,123.45,251.56,33.5218,356.12,233.43,468.83,74.7434,0.6433,0.544,0.736,0.0601,0.5849,0.5747,0.5932,0.0058,-0.0583,-0.1462,0.0492,0.061,1.0,68.75,0.3333,6,3205.08,,,,"[190.42, 227.84, 251.56, 209.51, 184.64, 123.45, 198.92, 179.23, 184.2]"
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f00/f00_best.png,0.7552,0.7552,0.8606,0.2691,0.4571,0.01706,0.0558,0.8896,2.4741,1.1856,0,0,0,0.06851,0.03631,4,7,0.0267,3,0.7068,0.8596,0.8103,0.0574,0->1,176.67,405.02,1,0.7478,0.7726,0.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f01/f01_best.png,0.7607,0.7607,0.8641,0.3167,0.503,0.01325,0.04419,0.8707,0.899,1.9289,0,0,0,0.05699,0.03285,4,6,0.0669,2,0.5015,0.9123,0.8293,0.091,1->2,209.42,455.13,1,0.6825,0.7564,0.0739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f02/f02_best.png,0.7537,0.7537,0.8595,0.3129,0.5116,0.01442,0.05441,0.9229,0.5592,1.7028,0,0,0,0.05904,0.04919,4,5,0.0511,1,0.5848,0.9474,0.8594,0.0929,2->3,209.03,414.9,1,0.707,0.7686,0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f03/f03_best.png,0.7606,0.7606,0.864,0.2685,0.4194,0.01569,0.05524,0.937,0.7681,1.1859,0,0,0,0.08808,0.02733,4,5,0.0534,1,0.6013,0.9298,0.7642,0.1781,3->4,131.46,346.96,1,0.7781,0.7537,-0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f04/f04_best.png,0.7633,0.7633,0.8658,0.26,0.4084,0.01352,0.03714,0.9291,0.9791,0.5551,0,0,0,0.0821,0.03596,4,5,0.0524,1,0.5847,0.8421,0.7273,0.1364,4->5,131.46,346.96,1,0.7781,0.7537,-0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f05/f05_best.png,0.7606,0.7606,0.864,0.2685,0.4194,0.01569,0.05524,0.937,0.7681,1.1859,0,0,0,0.08808,0.02733,4,5,0.0534,1,0.6013,0.9298,0.7642,0.1781,5->6,209.03,414.9,1,0.707,0.7686,0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f06/f06_best.png,0.7537,0.7537,0.8595,0.3129,0.5116,0.01442,0.05441,0.9229,0.5592,1.7028,0,0,0,0.05904,0.04919,4,5,0.0511,1,0.5848,0.9474,0.8594,0.0929,6->7,223.78,392.78,1,0.7051,0.7564,0.0513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/two_arm_wave_n5/f07/f07_best.png,0.7951,0.7951,0.8858,0.3628,0.5664,0.01161,0.04112,0.9265,0.4341,1.9977,0,0,0,0.06703,0.02656,4,7,0.0504,3,0.6024,0.9123,0.8264,0.0941,wrap,278.64,436.24,1,0.7159,0.7726,0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
two_arm_wave_n5,optimizer_static,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.7629,0.7537,0.7951,0.0127,0.7629,0.7537,0.7951,0.0127,0.8654,0.8595,0.8858,0.008,0.2964,0.26,0.3628,0.0335,0.4746,0.4084,0.5664,0.0533,0.0145,0.0116,0.0171,0.0016,0.0497,0.0371,0.0558,0.0071,0.917,0.8707,0.937,0.0224,0.9301,0.4341,2.4741,0.6084,1.4306,0.5551,1.9977,0.4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711,0.057,0.0881,0.0123,0.0356,0.0266,0.0492,0.0086,4.0,4.0,4.0,0.0,5.625,5.0,7.0,0.857,0.0507,0.0267,0.0669,0.0103,1.625,1.0,3.0,0.857,0.5959,0.5015,0.7068,0.0521,0.9101,0.8421,0.9474,0.0366,0.8051,0.7273,0.8594,0.0452,0.1151,0.0574,0.1781,0.0414,196.1862,131.46,278.64,45.8598,401.6112,346.96,455.13,36.1934,0.7277,0.6825,0.7781,0.0336,0.7628,0.7537,0.7726,0.008,0.0351,-0.0244,0.0739,0.0368,1.0,68.75,0.0,8,3212.89,278.64,0.7159,0.7726,"[176.67, 209.42, 209.03, 131.46, 131.46, 209.03, 223.78]"
windmill_n3,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/windmill_n3/f00/f00_best.png,0.3483,0.3483,0.5167,0.153,0.2788,0.0305,0.15416,0.6213,4.8373,12.4338,0,0,0,0.04066,0.02109,3,4,0.1068,1,0.2022,0.8519,0.6387,0.2503,0->1,169.46,354.31,1,0.5319,0.2389,-0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
windmill_n3,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/windmill_n3/f01/f01_best.png,0.3492,0.3492,0.5176,0.2455,0.3662,0.02524,0.11993,0.6007,4.9543,2.2078,0,0,0,0.08389,0.01171,3,5,0.125,2,0.4151,1.0,0.8235,0.1765,1->2,176.24,302.05,1,0.3888,0.2236,-0.1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
